entity_id,state,last_changed
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:31.342Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:32.387Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:33.337Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:34.337Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:35.387Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:36.337Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:37.387Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:38.336Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:39.387Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:41.336Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:46.386Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:43:47.335Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:48.386Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:49.335Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:50.335Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:51.386Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:52.341Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:53.386Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:54.335Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:55.386Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:56.335Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:57.386Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:00.386Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:01.335Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:02.391Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:04.385Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:05.335Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:44:06.335Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:07.385Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:08.334Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:09.385Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:10.334Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:12.339Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:14.385Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:16.334Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:17.334Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:18.334Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:20.384Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:21.334Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:22.390Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:23.333Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:24.333Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:25.333Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:26.384Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:27.334Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:29.333Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:30.333Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:44:31.384Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:32.333Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:34.333Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:35.383Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:36.333Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:37.383Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:38.332Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:39.383Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:40.333Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:41.332Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:42.333Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:44.332Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:46.332Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:48.383Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:44:49.332Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:44:50.382Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:51.331Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:52.382Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:53.337Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:54.382Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:44:56.382Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:44:57.332Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:44:58.382Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:44:59.331Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:00.331Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:45:02.331Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:45:04.331Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:45:05.331Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:07.331Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:45:08.381Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:45:09.331Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:45:10.381Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:45:11.331Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:12.381Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:45:13.336Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:45:14.382Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:45:15.330Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:16.381Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:45:18.381Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:45:21.330Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:45:22.330Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:23.330Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:45:24.386Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:45:25.330Z
